league,id,minute,result,X,Y,xG,player,h_a,player_id,season,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,is_goal,X_m,Y_m,shot_distance,shot_angle,dist2,angle2,angle_distance,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot,situation_FromCorner,situation_OpenPlay,situation_Penalty,situation_SetPiece,lastAction_BallRecovery,lastAction_BallTouch,lastAction_BlockedPass,lastAction_Card,lastAction_Challenge,lastAction_ChanceMissed,lastAction_Chipped,lastAction_Clearance,lastAction_CornerAwarded,lastAction_Cross,lastAction_CrossNotClaimed,lastAction_Dispossessed,lastAction_End,lastAction_Error,lastAction_FormationChange,lastAction_Foul,lastAction_Goal,lastAction_GoodSkill,lastAction_HeadPass,lastAction_Interception,lastAction_KeeperPickup,lastAction_KeeperSweeper,lastAction_LayOff,lastAction_OffsidePass,lastAction_OffsideProvoked,lastAction_Pass,lastAction_PenaltyFaced,lastAction_Punch,lastAction_Rebound,lastAction_Save,lastAction_ShieldBallOpp,lastAction_Standard,lastAction_Start,lastAction_SubstitutionOn,lastAction_Tackle,lastAction_TakeOn,lastAction_Throughball,predicted_xg
Ligue_1,404830.0,33.0,SavedShot,0.779000015258789,0.7230000305175781,0.0196139998733997,Romain Perraud,a,6500.0,2020.0,15999.0,Lille,Brest,0.0,0.0,2021-02-14 16:00:00,Jean Lucas,0,81.79500160217285,49.16400207519531,27.720369939445046,0.5788177205500624,768.4189095796885,0.33502995362277016,16.045041341154054,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016084593154685658
Ligue_1,327532.0,8.0,MissedShots,0.8640000152587891,0.5790000152587891,0.0529008992016315,Adrien Thomasson,h,3549.0,2019.0,12809.0,Strasbourg,Nice,1.0,0.0,2019-10-26 19:00:00,Anthony Caci,0,90.72000160217286,39.372001037597656,15.257022953050049,0.35981406733758425,232.77674938989603,0.12946616305401562,5.489691484199819,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06039157970568266
Ligue_1,497096.0,46.0,MissedShots,0.7869999694824219,0.7180000305175781,0.0186445005238056,Jean-Kevin Duverne,h,8049.0,2022.0,19776.0,Brest,Reims,0.0,0.0,2022-10-30 14:00:00,Mahdi Camara,0,82.6349967956543,48.82400207519531,26.83177977428609,0.5853357487388701,719.9444058557881,0.3426179387516936,15.705599904178218,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01726733457649042
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,252954.0,76.0,BlockedShot,0.8109999847412109,0.7569999694824219,0.0553621016442775,Lorenzo Pellegrini,a,1471.0,2018.0,9679.0,Fiorentina,Roma,1.0,1.0,2018-11-03 17:00:00,,0,85.15499839782714,51.47599792480469,26.443044303900052,0.7220067858151302,699.234592058021,0.5212937987630953,19.092057425025963,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03135009389601914
Ligue_1,582837.0,46.0,MissedShots,0.769000015258789,0.5720000076293945,0.0266285147517919,Yohann Magnin,a,10132.0,2023.0,23674.0,Lorient,Clermont Foot,5.0,0.0,2024-05-19 19:00:00,Neto Borges,0,80.74500160217285,38.89600051879883,24.74420676357753,0.1991788854239392,612.275768358676,0.0396722283987227,4.92852352386887,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.043324066853601725
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,392091.0,42.0,MissedShots,0.899000015258789,0.6229999923706054,0.0237722992897033,Moussa Konate,a,4670.0,2020.0,15891.0,Nantes,Dijon,1.0,1.0,2020-12-13 14:00:00,Ngonda Muzinga,0,94.39500160217285,42.36399948120117,13.506386575966562,0.6678031567130427,182.42247833944975,0.44596105611590464,9.019607591217135,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03086271664580597
Ligue_1,547682.0,32.0,BlockedShot,0.775,0.6969999694824218,0.0220001470297575,Adrien Truffert,a,8640.0,2023.0,23468.0,Nice,Rennes,2.0,0.0,2023-11-05 19:45:00,Nemanja Matic,0,81.375,47.39599792480468,27.158670538179354,0.5158212366608714,737.5933854013713,0.2660715481903507,14.009019023068848,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.017989577689026568
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,359008.0,24.0,SavedShot,0.9259999847412108,0.3220000076293945,0.2803640067577362,Serhou Guirassy,h,3738.0,2019.0,12949.0,Amiens,Paris Saint Germain,4.0,4.0,2020-02-15 16:30:00,Juan Ferney Otero,0,97.22999839782713,21.89600051879883,14.38331423346814,1.0001104008268102,206.87972833868716,1.000220813841963,14.384902163251786,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0897987446084171
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,185104.0,18.0,BlockedShot,0.9459999847412108,0.8169999694824219,0.0669298022985458,Andrea Barberis,a,1372.0,2017.0,7673.0,Lazio,Crotone,4.0,0.0,2017-12-23 11:30:00,,0,99.32999839782714,55.55599792480469,22.28923427807306,1.3135866962926914,496.8099647028271,1.7255100086771475,29.278841618227805,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03955192731084637
Ligue_1,187685.0,5.0,MissedShots,0.69,0.4670000076293945,0.0124219004064798,Ellyes Skhiri,h,3347.0,2017.0,8758.0,Montpellier,Monaco,0.0,0.0,2018-01-13 19:00:00,Hilton,0,72.44999999999999,31.756000518798825,32.6272590585178,0.06883116867366877,1064.5380336716319,0.004737729780983042,2.2457723716163263,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.010090749573501045
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,336004.0,86.0,MissedShots,0.9009999847412108,0.4870000076293946,0.1424050033092498,Wylan Cyprien,h,4768.0,2019.0,12870.0,Nice,Metz,4.0,1.0,2019-12-07 19:00:00,Pierre Lees-Melou,0,94.60499839782713,33.116000518798835,10.432521909487678,0.08483670358519182,108.83751339194042,0.0071972662752017,0.8850607688812255,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3402778345300343
Ligue_1,6691.0,36.0,BlockedShot,0.7480000305175781,0.4640000152587891,0.0385436005890369,Yann Jouffre,a,3629.0,2014.0,5915.0,Marseille,Lorient,3.0,5.0,2015-04-24 19:30:00,Vincent Le Goff,0,78.54000320434571,31.55200103759766,26.572996243291012,0.09225436316742196,706.1241293459583,0.008510867523426582,2.4514748458751083,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029587222482376725
Serie_A,48009.0,37.0,BlockedShot,0.7619999694824219,0.445,0.0233248006552457,Sulley Muntari,h,3943.0,2014.0,4890.0,AC Milan,Verona,2.0,2.0,2015-03-07 19:45:00,Alessio Cerci,0,80.0099967956543,30.26,25.26831731938651,0.1485572608546853,638.4878601532083,0.02206925975264701,3.7537920073750644,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02990364544820198
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,5186.0,47.0,SavedShot,0.77,0.2860000038146973,0.0193595997989177,Carlos Eduardo,a,4753.0,2014.0,5927.0,Montpellier,Nice,2.0,1.0,2015-03-01 16:00:00,Alassane Pléa,0,80.85000000000001,19.448000259399418,28.19544637792491,0.5423050661081125,794.9831964504389,0.2940947847265242,15.290533411928308,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.015340589477311355
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,144882.0,54.0,Goal,0.9340000152587892,0.494000015258789,0.1285540014505386,Leonardo Pavoletti,a,1104.0,2016.0,949.0,Crotone,Genoa,1.0,3.0,2016-08-28 22:45:00,Miguel Veloso,1,98.07000160217287,33.592001037597655,6.941998339614324,0.05880644076406415,48.19134094720803,0.0034581974753373854,0.4082342141427614,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2876907131932836
Serie_A,291640.0,64.0,SavedShot,0.7480000305175781,0.435,0.3214080035686493,Musa Barrow,h,6512.0,2018.0,9867.0,Atalanta,Bologna,4.0,1.0,2019-04-04 20:00:00,Duván Zapata,0,78.54000320434571,29.58,26.826625401381282,0.16551638919738815,719.6678304260354,0.027395675092941267,4.440246170787563,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08432991182415925
Serie_A,374236.0,68.0,SavedShot,0.7269999694824218,0.5270000076293946,0.0148462997749447,Jacopo Petriccione,a,7971.0,2019.0,13453.0,Udinese,Lecce,1.0,2.0,2020-07-29 17:30:00,Gianluca Lapadula,0,76.33499679565429,35.83600051879883,28.723741166675683,0.06396287407622919,825.0533066101793,0.004091249260091552,1.8372530392422772,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02984550781774434
